#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"Un","PYGN01000334.1",1380183,1380443,"-",,,"C0J52_03414","PSN48332.1",86,"hypothetical protein C0J52_03414, partial"
"Un","PYGN01000334.1",1435904,1457391,"-",,,"C0J52_03415","PSN48331.1",553,"hypothetical protein C0J52_03415"
"Un","PYGN01000334.1",1460747,1556196,"+",,,"C0J52_03416","PSN48334.1",1967,"hypothetical protein C0J52_03416"
"Un","PYGN01000334.1",1490799,1491404,"-",,"spef1","C0J52_03417","PSN48333.1",201,"Sperm flagellar protein 1"
"Un","PYGN01000334.1",1574922,1585172,"+",,,"C0J52_03418","PSN48336.1",211,"hypothetical protein C0J52_03418"
"Un","PYGN01000334.1",1586069,1624124,"+",,,"C0J52_03419","PSN48335.1",506,"hypothetical protein C0J52_03419"
"Un","PYGN01000334.1",1631095,1643832,"+",,,"C0J52_03420","PSN48314.1",248,"hypothetical protein C0J52_03420"
"Un","PYGN01000334.1",1647891,1666829,"+",,"PLA1A","C0J52_03421","PSN48315.1",146,"Phospholipase A1 member A"
"Un","PYGN01000334.1",1669327,1678743,"-",,"GLB1L3","C0J52_03422","PSN48316.1",466,"Beta-galactosidase-1-like protein 3"
"Un","PYGN01000335.1",27061,27483,"-",,,"C0J52_19242","PSN48293.1",140,"hypothetical protein C0J52_19242"
"Un","PYGN01000335.1",63467,63874,"-",,,"C0J52_19243","PSN48292.1",135,"hypothetical protein C0J52_19243, partial"
"Un","PYGN01000335.1",226723,227100,"-",,,"C0J52_19244","PSN48297.1",125,"hypothetical protein C0J52_19244"
"Un","PYGN01000335.1",347830,361078,"+",,,"C0J52_19245","PSN48296.1",102,"hypothetical protein C0J52_19245"
"Un","PYGN01000335.1",381697,382062,"+",,,"C0J52_19246","PSN48295.1",121,"hypothetical protein C0J52_19246"
"Un","PYGN01000335.1",388800,389033,"-",,,"C0J52_19247","PSN48294.1",77,"hypothetical protein C0J52_19247, partial"
"Un","PYGN01000335.1",389188,394277,"+",,,"C0J52_19248","PSN48291.1",81,"hypothetical protein C0J52_19248"
"Un","PYGN01000335.1",392000,392701,"-",,,"C0J52_19249","PSN48290.1",212,"hypothetical protein C0J52_19249"
"Un","PYGN01000335.1",435414,436918,"+",,,"C0J52_19250","PSN48300.1",63,"hypothetical protein C0J52_19250"
"Un","PYGN01000335.1",757286,885805,"+",,,"C0J52_19251","PSN48301.1",1699,"hypothetical protein C0J52_19251"
"Un","PYGN01000335.1",833332,869796,"-",,,"C0J52_19252","PSN48302.1",138,"hypothetical protein C0J52_19252"
"Un","PYGN01000335.1",886227,892377,"+",,,"C0J52_19253","PSN48303.1",60,"hypothetical protein C0J52_19253"
"Un","PYGN01000335.1",905389,945574,"+",,"TfIIFbeta","C0J52_19254","PSN48298.1",190,"General transcription factor IIF subunit 2"
"Un","PYGN01000335.1",933813,934778,"-",,,"C0J52_19255","PSN48299.1",82,"hypothetical protein C0J52_19255"
"Un","PYGN01000336.1",308045,308608,"+",,,"C0J52_25659","PSN48289.1",187,"hypothetical protein C0J52_25659"
"Un","PYGN01000336.1",332666,332836,"-",,,"C0J52_25660","PSN48287.1",56,"hypothetical protein C0J52_25660"
"Un","PYGN01000336.1",345416,345702,"+",,,"C0J52_25661","PSN48288.1",88,"hypothetical protein C0J52_25661"
"Un","PYGN01000336.1",399674,418134,"-",,,"C0J52_25662","PSN48285.1",132,"hypothetical protein C0J52_25662"
"Un","PYGN01000336.1",436138,436374,"+",,,"C0J52_25663","PSN48286.1",78,"hypothetical protein C0J52_25663"
"Un","PYGN01000336.1",944611,961367,"+",,"CHRNA7","C0J52_25664","PSN48283.1",168,"Neuronal acetylcholine receptor subunit alpha-7, partial"
"Un","PYGN01000336.1",1000276,1034584,"+",,"CHRFAM7A","C0J52_25665","PSN48284.1",133,"CHRNA7-FAM7A fusion protein"
"Un","PYGN01000337.1",5502,39656,"-",,,"C0J52_03024","PSN48263.1",628,"hypothetical protein C0J52_03024"
"Un","PYGN01000337.1",136516,136923,"-",,,"C0J52_03025","PSN48264.1",122,"hypothetical protein C0J52_03025"
"Un","PYGN01000337.1",141397,180845,"-",,"RRAGD","C0J52_03026","PSN48265.1",337,"Ras-related GTP-binding protein D"
"Un","PYGN01000337.1",186458,186834,"+",,,"C0J52_03027","PSN48266.1",118,"hypothetical protein C0J52_03027"
"Un","PYGN01000337.1",209331,214052,"-",,,"C0J52_03028","PSN48261.1",160,"Lysosomal aspartic protease, partial"
"Un","PYGN01000337.1",221003,238118,"-",,,"C0J52_03029","PSN48262.1",178,"hypothetical protein C0J52_03029, partial"
"Un","PYGN01000337.1",292517,299604,"-",,,"C0J52_03030","PSN48250.1",154,"hypothetical protein C0J52_03030"
"Un","PYGN01000337.1",301791,309641,"-",,,"C0J52_03031","PSN48249.1",100,"hypothetical protein C0J52_03031"
"Un","PYGN01000337.1",324478,330468,"-",,,"C0J52_03032","PSN48248.1",158,"hypothetical protein C0J52_03032"
"Un","PYGN01000337.1",331933,336485,"-",,,"C0J52_03032","PSN48247.1",185,"hypothetical protein C0J52_03032"
"Un","PYGN01000337.1",342002,347932,"-",,,"C0J52_03033","PSN48246.1",112,"hypothetical protein C0J52_03033"
"Un","PYGN01000337.1",360892,365335,"+",,,"C0J52_03034","PSN48245.1",189,"hypothetical protein C0J52_03034, partial"
"Un","PYGN01000337.1",377002,388550,"-",,,"C0J52_03035","PSN48242.1",123,"hypothetical protein C0J52_03035"
"Un","PYGN01000337.1",377002,388502,"-",,,"C0J52_03035","PSN48243.1",107,"hypothetical protein C0J52_03035"
"Un","PYGN01000337.1",377002,379990,"-",,,"C0J52_03035","PSN48244.1",112,"hypothetical protein C0J52_03035, partial"
"Un","PYGN01000337.1",436105,436736,"+",,,"C0J52_03036","PSN48241.1",101,"hypothetical protein C0J52_03036"
"Un","PYGN01000337.1",444313,445012,"-",,,"C0J52_03037","PSN48240.1",121,"hypothetical protein C0J52_03037"
"Un","PYGN01000337.1",484065,484247,"-",,,"C0J52_03038","PSN48239.1",60,"hypothetical protein C0J52_03038"
"Un","PYGN01000337.1",518032,518573,"-",,,"C0J52_03039","PSN48238.1",66,"hypothetical protein C0J52_03039"
"Un","PYGN01000337.1",525639,526195,"+",,,"C0J52_03040","PSN48272.1",123,"hypothetical protein C0J52_03040"
"Un","PYGN01000337.1",525983,526381,"+",,,"C0J52_03040","PSN48271.1",80,"hypothetical protein C0J52_03040"
"Un","PYGN01000337.1",527213,527977,"-",,,"C0J52_03041","PSN48273.1",89,"hypothetical protein C0J52_03041"
"Un","PYGN01000337.1",531944,532114,"+",,,"C0J52_03042","PSN48269.1",56,"hypothetical protein C0J52_03042"
"Un","PYGN01000337.1",555228,651552,"-",,"unc-104","C0J52_03043","PSN48270.1",1521,"Kinesin-like protein unc-104, partial"
"Un","PYGN01000337.1",558865,559143,"+",,,"C0J52_03044","PSN48276.1",92,"hypothetical protein C0J52_03044"
"Un","PYGN01000337.1",625783,626172,"+",,,"C0J52_03045","PSN48277.1",119,"hypothetical protein C0J52_03045"
"Un","PYGN01000337.1",628582,769740,"+",,,"C0J52_03046","PSN48274.1",507,"hypothetical protein C0J52_03046"
"Un","PYGN01000337.1",764151,764360,"-",,,"C0J52_03047","PSN48275.1",69,"hypothetical protein C0J52_03047"
"Un","PYGN01000337.1",790923,795739,"-",,"CDCA7L","C0J52_03048","PSN48267.1",158,"Cell division cycle-associated 7-like protein, partial"
"Un","PYGN01000337.1",810173,855530,"-",,,"C0J52_03049","PSN48268.1",898,"hypothetical protein C0J52_03049, partial"
"Un","PYGN01000337.1",893235,913432,"-",,"Syx5","C0J52_03050","PSN48254.1",375,"Syntaxin-5"
"Un","PYGN01000337.1",920541,956152,"-",,"Nemf","C0J52_03051","PSN48253.1",676,"Nuclear export mediator factor Nemf"
"Un","PYGN01000337.1",967350,1000897,"+",,,"C0J52_03052","PSN48256.1",346,"hypothetical protein C0J52_03052"
"Un","PYGN01000337.1",1013427,1034519,"-",,,"C0J52_03053","PSN48255.1",344,"hypothetical protein C0J52_03053"
"Un","PYGN01000337.1",1043934,1050149,"-",,,"C0J52_03054","PSN48258.1",278,"hypothetical protein C0J52_03054"
"Un","PYGN01000337.1",1159930,1175281,"+",,"Adk2","C0J52_03055","PSN48257.1",193,"adenylate kinase"
"Un","PYGN01000337.1",1182217,1182423,"-",,,"C0J52_03056","PSN48260.1",68,"hypothetical protein C0J52_03056"
"Un","PYGN01000337.1",1195104,1242300,"+",,"Wdr35","C0J52_03057","PSN48259.1",1041,"WD repeat-containing protein 35, partial"
"Un","PYGN01000337.1",1251750,1278080,"+",,"Pdia6","C0J52_03058","PSN48252.1",389,"Protein disulfide-isomerase A6"
"Un","PYGN01000337.1",1309024,1314854,"+",,,"C0J52_03059","PSN48251.1",105,"hypothetical protein C0J52_03059"
"Un","PYGN01000337.1",1329987,1337642,"+",,,"C0J52_03060","PSN48279.1",505,"hypothetical protein C0J52_03060"
"Un","PYGN01000337.1",1340086,1340277,"-",,,"C0J52_03061","PSN48280.1",53,"hypothetical protein C0J52_03061"
"Un","PYGN01000337.1",1349183,1349803,"-",,,"C0J52_03062","PSN48281.1",97,"hypothetical protein C0J52_03062"
"Un","PYGN01000337.1",1358420,1391545,"+",,"clptm1l","C0J52_03063","PSN48282.1",556,"Cleft lip and palate transmembrane protein 1-like protein"
"Un","PYGN01000337.1",1395869,1396164,"-",,,"C0J52_03064","PSN48278.1",54,"hypothetical protein C0J52_03064, partial"
"Un","PYGN01000338.1",12204,28163,"+",,,"C0J52_03575","PSN48203.1",627,"hypothetical protein C0J52_03575"
"Un","PYGN01000338.1",118394,118729,"-",,,"C0J52_03576","PSN48201.1",111,"hypothetical protein C0J52_03576"
"Un","PYGN01000338.1",124821,168791,"+",,,"C0J52_03577","PSN48202.1",520,"hypothetical protein C0J52_03577, partial"
"Un","PYGN01000338.1",176383,291472,"+",,,"C0J52_03578","PSN48199.1",197,"hypothetical protein C0J52_03578"
"Un","PYGN01000338.1",331873,358771,"+",,,"C0J52_03579","PSN48200.1",526,"hypothetical protein C0J52_03579"
"Un","PYGN01000338.1",375482,375805,"+",,,"C0J52_03580","PSN48212.1",107,"hypothetical protein C0J52_03580"
"Un","PYGN01000338.1",391879,392187,"+",,,"C0J52_03581","PSN48211.1",102,"hypothetical protein C0J52_03581"
"Un","PYGN01000338.1",392629,392853,"+",,,"C0J52_03582","PSN48210.1",74,"hypothetical protein C0J52_03582"
"Un","PYGN01000338.1",431361,439330,"+",,,"C0J52_03583","PSN48209.1",169,"hypothetical protein C0J52_03583, partial"
"Un","PYGN01000338.1",463226,463516,"+",,,"C0J52_03584","PSN48216.1",96,"hypothetical protein C0J52_03584"
"Un","PYGN01000338.1",586123,586533,"+",,,"C0J52_03585","PSN48215.1",136,"hypothetical protein C0J52_03585"
"Un","PYGN01000338.1",602333,648481,"+",,,"C0J52_03586","PSN48214.1",155,"hypothetical protein C0J52_03586"
"Un","PYGN01000338.1",700847,706777,"+",,,"C0J52_03587","PSN48213.1",770,"hypothetical protein C0J52_03587"
"Un","PYGN01000338.1",734972,741007,"+",,,"C0J52_03588","PSN48218.1",112,"hypothetical protein C0J52_03588"
"Un","PYGN01000338.1",796573,818942,"-",,"MIPEP","C0J52_03589","PSN48217.1",552,"Mitochondrial intermediate peptidase"
"Un","PYGN01000338.1",819354,838409,"+",,,"C0J52_03590","PSN48234.1",340,"hypothetical protein C0J52_03590"
"Un","PYGN01000338.1",880979,881194,"+",,,"C0J52_03591","PSN48235.1",71,"hypothetical protein C0J52_03591"
"Un","PYGN01000338.1",894180,901024,"+",,,"C0J52_03592","PSN48236.1",179,"hypothetical protein C0J52_03592"
"Un","PYGN01000338.1",1145877,1146158,"-",,,"C0J52_03593","PSN48237.1",93,"hypothetical protein C0J52_03593"
"Un","PYGN01000338.1",1149932,1151584,"+",,"Cctgamma","C0J52_03594","PSN48230.1",550,"T-complex protein 1 subunit gamma"
"Un","PYGN01000338.1",1156350,1157594,"-",,"Cpsf100","C0J52_03595","PSN48231.1",74,"putative cleavage and polyadenylation specificity factor subunit 2, partial"
"Un","PYGN01000338.1",1178221,1189533,"+",,,"C0J52_03596","PSN48232.1",188,"hypothetical protein C0J52_03596"
"Un","PYGN01000338.1",1197536,1198108,"-",,,"C0J52_03597","PSN48233.1",191,"hypothetical protein C0J52_03597, partial"
"Un","PYGN01000338.1",1204659,1223195,"+",,"Hdac10","C0J52_03598","PSN48228.1",188,"Histone deacetylase 10"
"Un","PYGN01000338.1",1242651,1249729,"+",,"Hdac6","C0J52_03599","PSN48229.1",487,"Histone deacetylase 6"
"Un","PYGN01000338.1",1269930,1277715,"+",,,"C0J52_03600","PSN48219.1",265,"hypothetical protein C0J52_03600"
"Un","PYGN01000338.1",1288631,1305394,"+",,,"C0J52_03601","PSN48220.1",138,"hypothetical protein C0J52_03601"
"Un","PYGN01000338.1",1315725,1362135,"-",,,"C0J52_03602","PSN48221.1",1775,"hypothetical protein C0J52_03602"
"Un","PYGN01000338.1",1375061,1415172,"-",,,"C0J52_03603","PSN48222.1",893,"Formin-like protein"
"Un","PYGN01000338.1",1421933,1459158,"+",,"PRS8","C0J52_03604","PSN48223.1",378,"26S protease regulatory subunit 8"
"Un","PYGN01000338.1",1466414,1530181,"+",,"Atpalpha_2","C0J52_03605","PSN48224.1",764,"Sodium/potassium-transporting ATPase subunit alpha"
"Un","PYGN01000338.1",1566835,1581880,"-",,"Ir177","C0J52_39265","PSN48204.1",605,"Ionotropic receptor 177"
"Un","PYGN01000338.1",1599758,1622192,"-",,,"C0J52_03607","PSN48225.1",300,"hypothetical protein C0J52_03607"
"Un","PYGN01000338.1",1627155,1675135,"-",,"ARRB1","C0J52_03608","PSN48226.1",306,"Beta-arrestin-1"
"Un","PYGN01000338.1",1689182,1705497,"-",,,"C0J52_03609","PSN48227.1",62,"hypothetical protein C0J52_03609"
"Un","PYGN01000338.1",1707149,1707892,"+",,,"C0J52_03610","PSN48208.1",247,"hypothetical protein C0J52_03610"
"Un","PYGN01000338.1",1714917,1770305,"-",,,"C0J52_03611","PSN48207.1",1978,"hypothetical protein C0J52_03611"
"Un","PYGN01000338.1",1770363,1783108,"-",,,"C0J52_03612","PSN48206.1",450,"hypothetical protein C0J52_03612"
"Un","PYGN01000338.1",1785216,1789053,"-",,,"C0J52_03613","PSN48205.1",224,"hypothetical protein C0J52_03613"
"Un","PYGN01000339.1",897,131943,"-",,,"C0J52_13861","PSN48185.1",320,"hypothetical protein C0J52_13861"
"Un","PYGN01000339.1",394253,405999,"-",,,"C0J52_13862","PSN48192.1",121,"hypothetical protein C0J52_13862"
"Un","PYGN01000339.1",436293,475612,"-",,,"C0J52_13863","PSN48186.1",467,"hypothetical protein C0J52_13863"
"Un","PYGN01000339.1",487979,514269,"+",,,"C0J52_13864","PSN48188.1",1581,"hypothetical protein C0J52_13864"
"Un","PYGN01000339.1",487979,514269,"+",,,"C0J52_13864","PSN48189.1",1516,"hypothetical protein C0J52_13864"
"Un","PYGN01000339.1",487979,506205,"+",,,"C0J52_13864","PSN48187.1",199,"hypothetical protein C0J52_13864"
"Un","PYGN01000339.1",511353,512927,"-",,,"C0J52_13865","PSN48193.1",331,"hypothetical protein C0J52_13865, partial"
"Un","PYGN01000339.1",511353,512627,"-",,,"C0J52_13865","PSN48194.1",424,"hypothetical protein C0J52_13865"
"Un","PYGN01000339.1",524063,535213,"-",,,"C0J52_13866","PSN48191.1",209,"hypothetical protein C0J52_13866"
"Un","PYGN01000339.1",542893,544389,"+",,,"C0J52_13867","PSN48190.1",184,"Archease-like protein"
"Un","PYGN01000339.1",548342,555163,"+",,"Or69","C0J52_39266","PSN48182.1",423,"Odorant receptor 69"
"Un","PYGN01000339.1",558442,570215,"-",,,"C0J52_13868","PSN48184.1",225,"KxDL motif-containing protein"
"Un","PYGN01000339.1",813387,813659,"+",,,"C0J52_13869","PSN48183.1",90,"hypothetical protein C0J52_13869"
"Un","PYGN01000339.1",1084484,1085049,"+",,,"C0J52_13870","PSN48197.1",79,"hypothetical protein C0J52_13870"
"Un","PYGN01000339.1",1163306,1192377,"-",,,"C0J52_13871","PSN48198.1",557,"hypothetical protein C0J52_13871"
"Un","PYGN01000339.1",1204430,1205074,"-",,,"C0J52_13872","PSN48195.1",214,"hypothetical protein C0J52_13872"
"Un","PYGN01000339.1",1214958,1223081,"-",,,"C0J52_13873","PSN48196.1",75,"hypothetical protein C0J52_13873"
"Un","PYGN01000340.1",6855,18939,"+",,,"C0J52_08717","PSN48148.1",219,"hypothetical protein C0J52_08717, partial"
"Un","PYGN01000340.1",32358,34881,"-",,,"C0J52_08718","PSN48150.1",384,"hypothetical protein C0J52_08718"
"Un","PYGN01000340.1",35642,115121,"+",,,"C0J52_08719","PSN48149.1",1148,"hypothetical protein C0J52_08719"
"Un","PYGN01000340.1",50213,50401,"-",,,"C0J52_08720","PSN48162.1",62,"hypothetical protein C0J52_08720"
"Un","PYGN01000340.1",136621,137334,"-",,"RMI2","C0J52_08721","PSN48163.1",145,"RecQ-mediated genome instability protein 2"
"Un","PYGN01000340.1",137673,171515,"+",,"Pxk","C0J52_08722","PSN48160.1",518,"PX domain-containing protein kinase-like protein"
"Un","PYGN01000340.1",203945,214248,"-",,"Taz","C0J52_08723","PSN48161.1",263,"Tafazzin"
"Un","PYGN01000340.1",221934,427219,"+",,,"C0J52_08724","PSN48158.1",243,"hypothetical protein C0J52_08724"
"Un","PYGN01000340.1",226535,226915,"-",,,"C0J52_08725","PSN48159.1",126,"hypothetical protein C0J52_08725"
"Un","PYGN01000340.1",242771,275023,"-",,,"C0J52_08726","PSN48156.1",1209,"hypothetical protein C0J52_08726"
"Un","PYGN01000340.1",360108,360452,"-",,,"C0J52_08727","PSN48157.1",114,"hypothetical protein C0J52_08727"
"Un","PYGN01000340.1",402176,402373,"-",,,"C0J52_08728","PSN48151.1",65,"hypothetical protein C0J52_08728, partial"
"Un","PYGN01000340.1",594248,594856,"+",,,"C0J52_08729","PSN48152.1",202,"hypothetical protein C0J52_08729"
"Un","PYGN01000340.1",594248,594856,"+",,,"C0J52_08729","PSN48153.1",202,"hypothetical protein C0J52_08729"
"Un","PYGN01000340.1",594248,594856,"+",,,"C0J52_08729","PSN48154.1",202,"hypothetical protein C0J52_08729"
"Un","PYGN01000340.1",594248,594856,"+",,,"C0J52_08729","PSN48155.1",202,"hypothetical protein C0J52_08729"
"Un","PYGN01000340.1",596555,596710,"-",,,"C0J52_08730","PSN48172.1",51,"hypothetical protein C0J52_08730"
"Un","PYGN01000340.1",661766,672418,"+",,,"C0J52_08731","PSN48171.1",179,"hypothetical protein C0J52_08731"
"Un","PYGN01000340.1",661766,665191,"+",,,"C0J52_08731","PSN48170.1",94,"hypothetical protein C0J52_08731"
"Un","PYGN01000340.1",703887,717757,"-",,,"C0J52_08732","PSN48174.1",241,"hypothetical protein C0J52_08732"
"Un","PYGN01000340.1",792010,801527,"-",,,"C0J52_08733","PSN48173.1",169,"hypothetical protein C0J52_08733"
"Un","PYGN01000340.1",810140,822054,"-",,,"C0J52_08734","PSN48167.1",253,"hypothetical protein C0J52_08734, partial"
"Un","PYGN01000340.1",838712,851180,"+",,,"C0J52_08735","PSN48166.1",72,"hypothetical protein C0J52_08735"
"Un","PYGN01000340.1",915070,915321,"+",,,"C0J52_08736","PSN48169.1",83,"hypothetical protein C0J52_08736"
"Un","PYGN01000340.1",943959,949132,"-",,,"C0J52_08737","PSN48168.1",437,"hypothetical protein C0J52_08737"
"Un","PYGN01000340.1",1067360,1067878,"+",,,"C0J52_08738","PSN48165.1",97,"hypothetical protein C0J52_08738"
"Un","PYGN01000340.1",1067434,1068606,"-",,,"C0J52_08739","PSN48164.1",266,"hypothetical protein C0J52_08739"
"Un","PYGN01000340.1",1073785,1074125,"+",,,"C0J52_08740","PSN48178.1",106,"hypothetical protein C0J52_08740"
"Un","PYGN01000340.1",1080191,1269311,"+",,,"C0J52_08741","PSN48179.1",135,"hypothetical protein C0J52_08741"
"Un","PYGN01000340.1",1144333,1149598,"-",,"Mocs1_1","C0J52_08742","PSN48180.1",166,"Molybdenum cofactor biosynthesis protein 1"
"Un","PYGN01000340.1",1149626,1155919,"-",,"CNX2","C0J52_08743","PSN48181.1",144,"GTP 3\\',8-cyclase,mitochondrial"
"Un","PYGN01000340.1",1227577,1292515,"-",,,"C0J52_08744","PSN48175.1",201,"hypothetical protein C0J52_08744, partial"
"Un","PYGN01000340.1",1334033,1334377,"+",,,"C0J52_08746","PSN48177.1",114,"hypothetical protein C0J52_08746"
"Un","PYGN01000340.1",1346890,1347072,"-",,,"C0J52_08745","PSN48176.1",60,"hypothetical protein C0J52_08745"
"Un","PYGN01000341.1",58771,59069,"+",,,"C0J52_23758","PSN48138.1",91,"hypothetical protein C0J52_23758"
"Un","PYGN01000341.1",251380,251571,"+",,,"C0J52_23759","PSN48139.1",63,"hypothetical protein C0J52_23759"
"Un","PYGN01000341.1",694240,694422,"-",,,"C0J52_23760","PSN48145.1",60,"hypothetical protein C0J52_23760"
"Un","PYGN01000341.1",749356,749574,"+",,,"C0J52_23761","PSN48141.1",72,"hypothetical protein C0J52_23761"
"Un","PYGN01000341.1",1066949,1067206,"+",,,"C0J52_23762","PSN48143.1",85,"hypothetical protein C0J52_23762"
"Un","PYGN01000341.1",1263247,1263606,"+",,,"C0J52_23763","PSN48142.1",119,"hypothetical protein C0J52_23763, partial"
"Un","PYGN01000341.1",1329768,1340852,"+",,,"C0J52_23764","PSN48146.1",298,"hypothetical protein C0J52_23764"
"Un","PYGN01000341.1",1349357,1366830,"-",,,"C0J52_23765","PSN48137.1",393,"hypothetical protein C0J52_23765"
"Un","PYGN01000341.1",1389745,1406101,"+",,"UGT3A2","C0J52_23766","PSN48147.1",352,"UDP-glucuronosyltransferase 3A2"
"Un","PYGN01000341.1",1415626,1415865,"+",,"Ugt1a7c","C0J52_23767","PSN48144.1",79,"UDP-glucuronosyltransferase 1-7"
"Un","PYGN01000341.1",1463619,1464006,"+",,,"C0J52_23768","PSN48140.1",106,"hypothetical protein C0J52_23768"
"Un","PYGN01000342.1",84401,108715,"-",,,"C0J52_05794","PSN48131.1",1637,"hypothetical protein C0J52_05794"
"Un","PYGN01000342.1",104834,105004,"+",,,"C0J52_05795","PSN48132.1",56,"hypothetical protein C0J52_05795"
"Un","PYGN01000342.1",109039,124695,"+",,"Tbl1xr1","C0J52_05796","PSN48133.1",412,"F-box-like/WD repeat-containing protein TBL1XR1"
"Un","PYGN01000342.1",129887,138432,"+",,,"C0J52_05797","PSN48136.1",808,"hypothetical protein C0J52_05797"
"Un","PYGN01000342.1",135373,145995,"-",,,"C0J52_05798","PSN48134.1",69,"hypothetical protein C0J52_05798"
"Un","PYGN01000342.1",143730,145580,"+",,,"C0J52_05799","PSN48135.1",75,"hypothetical protein C0J52_05799"
"Un","PYGN01000342.1",148059,178341,"-",,,"C0J52_05800","PSN48116.1",390,"hypothetical protein C0J52_05800"
"Un","PYGN01000342.1",187639,209657,"-",,"Mccc1","C0J52_05801","PSN48117.1",734,"Methylcrotonoyl-CoA carboxylase subunit alpha"
"Un","PYGN01000342.1",209808,218768,"+",,,"C0J52_05802","PSN48118.1",399,"hypothetical protein C0J52_05802"
"Un","PYGN01000342.1",226830,252490,"+",,"Ugt","C0J52_05803","PSN48119.1",1530,"UDP-glucose:glycoprotein glucosyltransferase"
